market_constraint,dayzer_constraint,pano_constraint,dayzer_score,dayzer_confidence,dayzer_status,dayzer_id,pano_score,pano_confidence,pano_status,pano_id,pano_latest,pano_stale,overall_score,overall_confidence,market_id
FROSTBU1_138KVFRO-RID_1_LN : L500.502JUNCTION-MTSTORM (TRAIL),FROSTBU1_138 KV_FRO-RID:L500.502Junction-MtStorm (TRAIL),FROSTBU1 138KV - RIDGELEY 138KV (FROSTBU1 138 KV FRO-RID) : L500.502Junction-MtStorm (TRAIL),100.0,high,matched,554415,93.63,high,matched,959,2025-11-14,True,93.63,high,10019050292_10016741641
PINECRTP138 KV  PIN-RAG1 : L138.BIGSANDY-INEZ,PINECRTP_138 KV_PIN-RAG1:L138.BigSandy-Inez,PINECRTP 138KV - RAGLAND 138KV (PINECRTP 138 KV PIN-RAG1) : L138.BigSandy-Inez,100.0,high,matched,553509,100.0,high,matched,2873,2024-04-16,True,100.0,high,10017423234_10015936763
BENSONDP115 KV  BEN-COOL : L345.12 DRESDEN-900 ELWOOD.1222,BENSONDP_115 KV_BEN-COOL:L345.12 Dresden-900 Elwood.1222,COOLSPR 115KV - BENSONDP 115KV (BENSONDP 115 KV BEN-COOL) : L345.12 Dresden-900 Elwood.1222,100.0,high,matched,552672,100.0,high,matched,3661,2023-05-22,True,100.0,high,10017129382_10002892172
BRIGHTON230 KV  BRI-MTZ5 : L500.DOUBS-GOOSECREEK.514,BRIGHTON_230 KV_BRI-MTZ5:L500.Doubs-GooseCreek.514,BRIGHTON 230KV - MTZION 230KV (BRIGHTON 230 KV BRI-MTZ5) : L500.Doubs-GooseCreek.514,100.0,high,matched,552481,100.0,high,matched,3804,2023-03-22,True,100.0,high,10017107659_10002926910
55 HEGEW138 KV 0703 2 : ACTUAL,55 HEGEW_138 KV_0703 2:ACTUAL,55 HEGEW 138KV - 0703 138KV (55 HEGEW 138 KV 0703 2) : BASE,100.0,high,matched,519701,100.0,high,matched,1742,2025-05-30,True,100.0,high,10002708572_10000680485
BEAUMEAD230 KV  BEA-PARA : L500.BRAMBLETON-GOOSECREEK.558,BEAUMEAD_230 KV_BEA-PARA:L500.Brambleton-GooseCreek.558,BEAUMEAD 230KV - PARAGNPK 230KV (BEAUMEAD 230 KV BEA-PARA) : L500.Brambleton-GooseCreek.558,100.0,high,matched,552083,100.0,high,matched,4110,2022-11-12,True,100.0,high,10017070056_10004186027
EVERETTS 230 KV EVERETTS-GREENVIL 218 : L500.CLOVERDALE-LEXINGTON.566,EVERETTS_230 KV_218:L500.Cloverdale-Lexington.566,GREENVIL 230KV - EVERETTS 230KV (EVERETTS 230 KV 218) : L500.Cloverdale-Lexington.566,100.0,high,matched,552626,100.0,high,matched,3098,2023-12-15,True,100.0,high,10002164973_10002507251
WALDWICK 345 KV WALDWICK 345-1 XFORMER : ACTUAL,WALDWICK_345 KV_345-1:ACTUAL,WALDWICK 345KV - WALDWICK 230KV (WALDWICK 345 KV 345-1) : BASE,100.0,high,matched,101056,100.0,high,matched,1299,2025-09-12,True,100.0,high,10000465188_10000680485
GARRD_CO_69KVGAR-LANC_1_LN : ACTUAL,CLY 115 KV CLY-COL GARDNERS115 KV GAR-HUN,LANCASTE 69KV - GARRD_CO 69KV (GARRD_CO 69 KV GAR-LANC) : BASE,79.07,low,matched,201607,93.63,high,matched,26,2026-04-27,False,79.07,low,10019686002_10000680485
CASHCNDP230 KV  2135A : L500.DOOMS-CUNNINGHAM.534,CASHCNDP_230 KV_2135A:L500.Dooms-Cunningham.534,GORDONSV 230KV - CASHCNDP 230KV (CASHCNDP 230 KV 2135A) : L500.Dooms-Cunningham.534,100.0,high,matched,550790,100.0,high,matched,4154,2022-11-01,True,100.0,high,10004063145_10002862869
OLIVUNPA345 KV  OLI-UNPA : L345.LASALLE - PLANO.0101,OLIVUNPA_345 KV_OLI-UNPA:L345.Lasalle - Plano.0101,970 UP N 345KV - OLIVUNPA 345KV (OLIVUNPA 345 KV OLI-UNPA) : L345.Lasalle - Plano.0101,100.0,high,matched,551952,100.0,high,matched,4277,2022-09-01,True,100.0,high,10016983362_10002885100
ALTAVSTA 138 KV ALTAVSTA TX4 XFORMER : L500.CLOVERDALE-LEXINGTON.566,ALTAVSTA_138 KV_TX4:L500.Cloverdale-Lexington.566,ALTAVSTA 115KV - ALTAVSTA 138KV (ALTAVSTA 138 KV TX4) : L500.Cloverdale-Lexington.566,100.0,high,matched,550623,100.0,high,matched,5912,2020-05-25,True,100.0,high,10000467916_10002507251
BURMA T1 XFORMER H 138 KV : L345.HANDSOMELAKE-WAYNE,BURMA_138 KV_T1:L345.HandsomeLake-Wayne,BURMA 138KV - BURMA 115KV (BURMA 138 KV T1) : L345.HandsomeLake-Wayne,100.0,high,matched,531580,95.94,high,matched,6073,2020-03-16,True,95.94,high,10004218284_10002371058
GORE_APS_138KVGOR-STO_1_LN : L500.BEDINGTON-DOUBS,GORE APS_138 KV_GOR-STO:L500.Bedington-Doubs,GORE APS 138KV - STONEWAL 138KV (GORE APS 138 KV GOR-STO) : L500.Bedington-Doubs,100.0,high,matched,554484,93.63,high,matched,765,2025-12-31,True,93.63,high,10018987767_10002232937
CRANESCR230 KV  2157A : L500.LADYSMITH-POSSUM POINT.568,CRANESCR_230 KV_2157A:L500.Ladysmith-Possum Point.568,FRDRKSBG 230KV - CRANESCR 230KV (CRANESCR 230 KV 2157A) : L500.Ladysmith-Possum Point.568,100.0,high,matched,532461,100.0,high,matched,3176,2023-11-16,True,100.0,high,10003892749_10002236876
REAMSDP 115 KV 69C : L115.CAROLINA-SOCKMAN-PLEASANTHILLTAP-SKIPPERS.130,REAMSDP_115 KV_69C:L115.Carolina-Sockman-PleasantHillTap-Skippers.130,REAMSDP 115KV - LOCKS 115KV (REAMSDP 115 KV 69C) : L115.Carolina-Sockman-PleasantHillTap-Skippers.130,100.0,high,matched,552766,100.0,high,matched,3562,2023-06-22,True,100.0,high,10000712704_10017143496
CLOVERD2_T2_3453_XF : 345/138.CLOVERDALE.T19,CLOVERD2_345 KV_3:345/138.Cloverdale.T19,CLOVERD2 11B      XFORMER   H  345 KV : 345/138.CLoverdale.T3,81.94,medium,matched,554020,78.06,low,matched,4258,2022-09-12,True,78.06,low,10019158597_10018256044
LEESVILL 138 KV LEESVILL-ALTAVIST : L765.CLOVERDALE-JOSHUAFALLS,LEESVILL_138 KV_LEE-SMI1:L765.Cloverdale-JoshuaFalls,LEESVILL 138KV - ALTAVSTA 138KV (LEESVILL 138 KV LEE-ALT1) : L765.Cloverdale-JoshuaFalls,85.0,medium,matched,534085,87.46,medium,matched,2596,2024-07-23,True,85.0,medium,10000579136_10003894000
POSSUMP4230 KV  TGT5 : ACTUAL,POSSUMP4_230 KV_TGT5:ACTUAL,POSSUMP4 230KV - POSSUMP4 14KV (POSSUMP4 230 KV TGT5) : BASE,95.24,high,matched,514102,97.05,high,matched,1662,2025-06-13,True,95.24,high,10018731646_10000680485
BERGENFI 230 KV BERGENFI-NEWMILFR BER-NEWO : ACTUAL,BERGENFI_230 KV_BER-NEWO:ACTUAL,BERGENFI-NEWMILFR BER-NEWO  A  230 KV : BASE,100.0,high,matched,519298,100.0,high,matched,15554,2013-08-02,True,100.0,high,10002267111_10000680485
SEWARD 230 KV 9 TX : L230.HOMERCITY-JOHNSTOWN,SEWARD_230 KV_9 TX:HomerCity-Johnstown230kv,SEWARD 230KV - SEWARD 115KV (SEWARD 230 KV 9 TX) : L230.HomerCity-Johnstown,97.2,high,matched,510290,100.0,high,matched,5440,2020-12-16,True,97.2,high,10000675025_10002209341
FRDRKSBG230 KV  2083A : L500 CHICKAHOMINY-ELMONT.557A(SCTNLZ),FRDRKSBG_230 KV_2083A:L500 Chickahominy-Elmont.557A(Sctnlz),FRDRKSBG 230KV - BIRCHWD 230KV (FRDRKSBG 230 KV 2083A) : L500 Chickahominy-Elmont.557A(Sctnlz),100.0,high,matched,551458,100.0,high,matched,4685,2022-02-19,True,100.0,high,10016923622_10004215692
CARL PN-GARDNERS 1049 B 115 KV : L138.BEDINGTON-HARMONYJCT-MARLOWE-CHERRYRUN,CARL PN_115 KV_CAR-GAR:L138.Bedington-HarmonyJct-Marlowe-CherryRun,GARDNERS 115KV - CARL PN 115KV (CARL PN 115 KV CAR-GAR) : L138.Bedington-HarmonyJct-Marlowe-CherryRun,85.56,medium,matched,553409,91.42,high,matched,2937,2024-03-19,True,85.56,medium,10002864514_10017404427
AQUAHAR 230 KV  2119 : L500.BRISTERS-OX.539,AQUAHAR_230 KV_AQU-GAR1:L500.Bristers-Ox.539,AQUAHAR 230 KV  2119 : L500.Bristers-Ox.539,90.15,high,matched,554605,100.0,high,matched,1793,2025-05-08,True,90.15,high,10017055336_10002236365
BERLNLK 138 KV  BER-BLUE : L345.WELLSVILLE-SAMMIS,BERLNLK_138 KV_BER-BLUE:L345.Wellsville-Sammis,BERLNLK 138KV - BLUEBELL 138KV (BERLNLK 138 KV BER-BLUE) : L345.Wellsville-Sammis,100.0,high,matched,553963,100.0,high,matched,2234,2024-12-04,True,100.0,high,10016928400_10016884039
CEDARCRE 230 KV CEDARCRE-REDLION 23030 : L230.CARTANZA-MILFORD.23033,CEDARCRE_230 KV_AT20:L230.Cartanza-Milford.23033,CEDARCRE-REDLION 23030      B  230 KV : L230.Cartanza-Milford.23033,90.71,high,matched,534198,100.0,high,matched,6294,2019-11-09,True,90.71,high,10000566481_10002380726
RACINE  69 KV   2 : ACTUAL,RACINE_69 KV_2:ACTUAL,RACINE 69KV - RACINE 8KV (RACINE 69 KV 2) : BASE,100.0,high,matched,520561,100.0,high,matched,1956,2025-03-18,True,100.0,high,10016021549_10000680485
BRUNNERI 230 KV BRUNNERI-YORKANA 1055 : ACTUAL,BRUNNERI 230-YORKANA 230-1,BRUNNERI 230KV - YORKANA 230KV (BRUNNERI 230 KV BRU-YOR) : BASE,96.9,high,matched,510877,93.63,high,matched,2621,2024-07-09,True,93.63,high,10000565451_10000680485
04MFLDQ1 138 KV 04MFLDQ1-PAWNEETP 2 : L345.ERIEWEST-ASHTABULA-PERRY,PAWNEETP_138 KV_PAW-LER1:L345.ErieWest-Ashtabula-Perry,04MFLDQ1-PAWNEETP 2         A  138 KV : L345.ErieWest-Ashtabula-Perry,85.0,medium,matched,532010,100.0,high,matched,12681,2015-03-25,True,85.0,medium,10000571963_10001843747
FLMINSBG138 KV  FLM-GODD : ACTUAL,FLMINSBG_138 KV_FLM-GODD:ACTUAL,FLMINSBG 138KV - GODDARD 138KV (FLMINSBG 138 KV FLM-GODD) : BASE,100.0,high,matched,520783,100.0,high,matched,4406,2022-07-01,True,100.0,high,10016988251_10000680485
PERDUE 69 KV PERDUE-TASLEY 69 KV 6778-2 : ACTUAL,PERDUE_69 KV_PER-TAS:ACTUAL,PERDUE 69KV - TASLEY 69KV (PERDUE 69 KV PER-TAS) : BASE,83.75,medium,matched,28000164,89.89,medium,matched,1676,2025-06-10,True,83.75,medium,10000566649_10000680485
DALESVIL230 KV  220-05 : ACTUAL,DALESVIL_230 KV_220-05:ACTUAL,DALESVIL230 KV  220-05 : BASE,100.0,high,matched,512321,100.0,high,matched,1138,2025-10-09,True,100.0,high,10018960042_10000680485
BELMONT 138 KV  BEL-WILH : ACTUAL,BELMONT_138 KV_BEL-WILH:ACTUAL,WILLOWIH 138KV - BELMONT 138KV (BELMONT 138 KV BEL-WILH) : BASE,100.0,high,matched,520602,100.0,high,matched,4998,2021-08-26,True,100.0,high,10016047734_10000680485
TODD 69 KV TODD-VIENNALO 6702-1 : L138.STEELE-EASTON.13712,TODD_69 KV_TOD-VNL:L138.Steele-Easton.13712,VIENNA-VIENNALO 6702-2      A  69 KV : L138.Steele-Easton.13712 + 138/69.Easton.AT1,81.43,medium,matched,510443,89.89,medium,matched,11947,2015-09-12,True,81.43,medium,10000566660_10002164371
LOCKWOOD 138 KV LOCKWOOD-RICHLND TIE : 345/138.ROBISONPARK.T5,LOCKWOOD_138 KV_LOC-RIC1:345/138.RobisonPark.T5,RICHLND 138KV - LOCKWOOD 138KV (LOCKWOOD 138 KV LOC-RIC1) : 345/138.RobisonPark.T5,85.0,medium,matched,554374,94.8,high,matched,1183,2025-10-03,True,85.0,medium,10000569248_10004196968
QUADCITIES - ROCKCREEK 345 KV L/O QUADCITIES SUB 91 SUB 91 XF : L345.QUADCITIES-SUB91.0401,SUB 91_345 KV_TR1:Cordova-Sub 39(39-QC-1)345 Line,Rock Creek 345/161 TX l/o Quad Cities-Sub 91 345 kV : L345.QuadCities-Sub91.0401,73.48,low,matched,553947,82.27,medium,matched,9089,2017-08-03,True,73.48,low,10016743795_10004206400
BEAUMEAD230 KV  BEA-PARA : L500.BURCHESHILL-POSSUMPOINT.560,BEAUMEAD_230 KV_BEA-PARA:L500.BurchesHill-PossumPoint.560,BEAUMEAD 230KV - PARAGNPK 230KV (BEAUMEAD 230 KV BEA-PARA) : L500.BurchesHill-PossumPoint.560,100.0,high,matched,552335,100.0,high,matched,3868,2023-02-10,True,100.0,high,10017070056_10004183605
CHARLERO 138 KV CHARLERO-UNIONJCT UNNJ-CH : L500.HARRISON-WYLIERIDGE.530,CHARLERO_138 KV_CHA-UNI:L500.Harrison-WylieRidge.530,CHARLERO 138KV - UNIONJCT 138KV (CHARLERO 138 KV CHA-UNI) : L500.Harrison-WylieRidge.530,87.0,medium,matched,550598,95.94,high,matched,6009,2020-04-24,True,87.0,medium,10000566828_10016244967
HOMERCIT 230 KV HOMERCIT-SHELOCTA KHC 2014 : L500.CONEMAUGH-KEYSTONE.5003,SHELOCTA_230 KV_NO2:L500.Conemaugh-Keystone.5003,SHELOCTA 230KV - HOMERCIT 230KV (HOMERCIT 230 KV HOM-SHE) : L500.Conemaugh-Keystone.5003,92.35,high,matched,553987,90.71,high,matched,43,2026-04-27,False,90.71,high,10000566122_10002493267
BRUNSWIC230 KV  BUR-MEA : L500.HOPATCONG-ROSELAND.5061,BRUNSWIC_230 KV_BRU-MEA:L500.Hopatcong-Roseland.5061,BRUNSWIC230 KV  BUR-MEA : L500.Hopatcong-Roseland.5061,97.17,high,matched,551058,100.0,high,matched,5140,2021-05-23,True,97.17,high,10016662540_10016660217
PRESTON-TANYARD 6716-5 B 69 KV : L230.COOLSPRINGS-MILFORD.23069,PRESTON_69 KV_PRE-TAN:L230.CoolSprings-Milford.23069,TANYARD 69KV - PRESTON 69KV (PRESTON 69 KV PRE-TAN) : L230.CoolSprings-Milford.23069,84.71,medium,matched,550931,89.6,medium,matched,5454,2020-12-07,True,84.71,medium,10002885534_10002556767
SAMMISFE138 KV  SAM-TOR2 : ACTUAL,SAMMISFE_138 KV_SAM-TOR2:ACTUAL,TORONTO 138KV - SAMMISFE 138KV (SAMMISFE 138 KV SAM-TOR2) : BASE,100.0,high,matched,520044,100.0,high,matched,3819,2023-03-18,True,100.0,high,10003948772_10000680485
CARTANZA230 KV  CAR-SIL : ACTUAL,CARTANZA_230 KV_CAR-SIL:ACTUAL,SILVERUN 230KV - CARTANZA 230KV (CARTANZA 230 KV CAR-SIL) : BASE,100.0,high,matched,514075,100.0,high,matched,1948,2025-03-20,True,100.0,high,10016902462_10000680485
KEENEY 500 KV KEENEY-ROCKSPRI 5025 : L500.ALBURTIS-BRANCHBURG.5016,KEENEY_500 KV_KEE-ROC:Alburtis-Branchburg 500,ROCKSPRI 500KV - KEENEY 500KV (KEENEY 500 KV KEE-ROC) : L500.Alburtis-Branchburg.5016,81.37,medium,matched,201921,93.37,high,matched,5828,2020-06-24,True,81.37,medium,10000566594_10002232994
VINELAND69 KV   0712 : L69.SHERMAN-VINELAND.0761,VINELAND_69 KV_0712:L69.Sherman-Vineland.0761,VINELAND69 KV   0712 : L69.Sherman-Vineland.0761,100.0,high,matched,552107,100.0,high,matched,4078,2022-11-21,True,100.0,high,10016982948_10015743261
DICKERSH 230 KV DICKERSH-QUINCEOR 23032 : ACTUAL,DICKERSH_230 KV_DIC-DIC4:ACTUAL,DICKERSH 230KV - QUINCEOR 230KV (DICKERSH 230 KV DIC-QUI2) : BASE,85.0,medium,matched,520776,92.78,high,matched,3762,2023-04-18,True,85.0,medium,10000566271_10000680485
DOEX530 345 KV  DOE-PIE1 : L765.BAKER-BROADFORD,DOEX530_345 KV_DOE-PIE1:L765.Baker-Broadford,DOEX530 345KV - PIERCE 345KV (DOEX530 345 KV DOE-PIE1) : L765.Baker-Broadford,100.0,high,matched,553305,100.0,high,matched,3058,2024-01-15,True,100.0,high,10016006396_10002498043
PIERC_DK345 KV  PIE-PIE2 : L345.TANNERSCREEK-MIAMIFORT,PIERC_DK_345 KV_PIE-PIE2:L345.TannersCreek-MiamiFort,PIERCE 345KV - PIERC_DK 345KV (PIERC_DK 345 KV PIE-PIE2) : L345.TannersCreek-MiamiFort,100.0,high,matched,551179,100.0,high,matched,5086,2021-06-15,True,100.0,high,10002885404_10016496333
BARTONVI 138 KV BARTONVI-MEADOWBR MSW1 : ACTUAL,MEADOWBR 138-MEADOWBR 500,BARTONVI138 KV  BAR-STE : BASE,90.71,high,matched,500089,86.32,medium,matched,12878,2015-02-25,True,86.32,medium,10000566718_10000680485
COLLIER 345 KV COL-TID : L345.TORONTO-WYLIERIDGE,COLLIER_345 KV_COL-TID:L345.Toronto-WylieRidge,TIDD_AEP 345KV - COLLIER 345KV (COLLIER 345 KV COL-TID) : L345.Toronto-WylieRidge,100.0,high,matched,534487,100.0,high,matched,5059,2021-06-27,True,100.0,high,10002560704_10002872621
GORDONSV230 KV  GOR-REMI : L500.MORRISVILLE-SPOTSYLVANIA.594,GORDONSV_230 KV_GOR-REMI:L500.Morrisville-Spotsylvania.594,GORDONSV 230KV - REMINGTN 230KV (GORDONSV 230 KV GOR-REMI) : L500.Morrisville-Spotsylvania.594,100.0,high,matched,554108,100.0,high,matched,1934,2025-03-24,True,100.0,high,10018580890_10004215134
GLENBROO69 KV   GLE-KOON : 230/66.MOUNTAIN.T1 (SCTNLZ),GLENBROO_69 KV_GLE-KOON:230/66.Mountain.T1 (Sctnlz),KOONSVIL 69KV - GLENBROO 69KV (GLENBROO 69 KV GLE-KOON) : 230/66.Mountain.T1 (Sctnlz),100.0,high,matched,553825,100.0,high,matched,2456,2024-09-10,True,100.0,high,10017125345_10016012236
THELMA 69 KV THE-THE1 : L500.CARSON-ROGERSROAD.585,THELMA_69 KV_THE-THE1:L500.Carson-RogersRoad.585,THELMA 69KV - THELMAEK 69KV (THELMA 69 KV THE-THE1) : L500.Carson-RogersRoad.585,100.0,high,matched,550579,100.0,high,matched,6021,2020-04-17,True,100.0,high,10001780777_10015745271
CORNER 138 KV CORNER-LAYMAN : 765/500.BELMONT.T5 (SCTNLZ),CORNER_138 KV_COR-LAY:765/500.Belmont.T5 (Sectionalized),CORNER 138KV - LAYMAN 138KV (CORNER 138 KV COR-LAY) : 765/500.Belmont.T5 (Sctnlz),84.6,medium,matched,522027,100.0,high,matched,5572,2020-10-16,True,84.6,medium,10000568676_10016468406
PETERS 138 KV PETERS-UNIONJCT UNNJ-PTR : 500/230.KEYSTONE.T4,PETERS_138 KV_PET-UNI:500/230.Keystone.T4,UNIONJCT 138KV - PETERS 138KV (PETERS 138 KV PET-UNI) : 500/230.Keystone.T4,85.0,medium,matched,550573,94.67,high,matched,6029,2020-04-10,True,85.0,medium,10000567112_10002555868
WEST CONTINGENCY 14 : L500.JUNIATA-KEYSTONE.5004,WEST contingency 14 L500.Juniata-Keystone.5004,WEST : JUNIATA 500 KV  KEYS    CB      OPEN    JUNIATA 500 KV  KEYSALBUCB      OPEN    KEYSTONE500 KV  2GEN,72.0,low,matched,5109306,91.67,high,matched,17590,2012-07-18,True,72.0,low,10002235949_10001982831
DOEX530 345 KV  DOE-PIE2 : CLIFTYCREEK.PLANT.LOSS_OF_SCRUBBER.XF_104A,DOEX530_345 KV_DOE-PIE2:L345.KygerCreek-Marquis,DOEX530 345KV - PIERCE 345KV (DOEX530 345 KV DOE-PIE2) : CliftyCreek.Plant.Loss_of_Scrubber.XF_104A,77.92,low,matched,550417,100.0,high,matched,5819,2020-07-01,True,77.92,low,10016006397_10016432992
7 STATE 345 KV 7 STATE TR82CT XFORMER : ACTUAL,7 STATE_345 KV_TR82CT:ACTUAL,7 STATE 345KV - 7 STATE 138KV (7 STATE 345 KV TR82CT) : BASE,100.0,high,matched,519254,100.0,high,matched,1797,2025-05-08,True,100.0,high,10000643867_10000680485
MAINESBG_115KVMAI-MAN_1_LN : ACTUAL,MAINESBG_115 KV_MAI-MAN:ACTUAL,MAINESBG 115KV - MANS PN 115KV (MAINESBG 115 KV MAI-MAN) : BASE,100.0,high,matched,519869,93.63,high,matched,386,2026-03-22,False,93.63,high,10019543796_10000680485
PIERC_DK345 KV  PIE-PIE1 : ACTUAL,PIERC_DK_345 KV_PIE-PIE1:ACTUAL,PIERCE 345KV - PIERC_DK 345KV (PIERC_DK 345 KV PIE-PIE1) : BASE,100.0,high,matched,520496,100.0,high,matched,6123,2020-01-28,True,100.0,high,10002899508_10000680485
OAKGROVE_230KVOAK-TAL7_1_LN : 500/230.CHALKPOINT.T6,OAKGROVE_230 KV_OAK-TAL7:500/230.ChalkPoint.T6,TALBERT 230KV - OAKGROVE 230KV (OAKGROVE 230 KV OAK-TAL7) : 500/230.ChalkPoint.T6,100.0,high,matched,554262,93.87,high,matched,746,2026-01-08,False,93.87,high,10019140919_10016433380
CAMPBEL2138 KV  CAM-ELI1 : L138.RICHLAND-NAOMI-MIDWAY-WAUSEON,CAMPBEL2_138 KV_CAM-RIL1:L138.Lockwood-Richland_TEMP,ELIMA 138KV - CAMPBEL2 138KV (CAMPBEL2 138 KV CAM-ELI1) : L138.Richland-Naomi-Midway-Wauseon,78.46,low,matched,535205,89.36,medium,matched,5711,2020-08-27,True,78.46,low,10015999451_10002881285
SHERWOOD_115KV91C_1_LN : L230.BREMO-CARTERSVILLE-POWHATAN-MIDLOTHIAN.2027,SHERWOOD_115 KV_91C:L230.Bremo-Cartersville-Powhatan-Midlothian.2027,TRANSCO 115KV - SHERWOOD 115KV (SHERWOOD 115 KV 91C) : L230.Bremo-Cartersville-Powhatan-Midlothian.2027,100.0,high,matched,534490,92.44,high,matched,376,2026-03-23,False,92.44,high,10019544549_10004219051
PIERC_DK345 KV  PIE-PIE1 : L345.RED BANK-TERMINAL,PIERC_DK_345 KV_PIE-PIE1:L345.Red Bank-Terminal,PIERCE 345KV - PIERC_DK 345KV (PIERC_DK 345 KV PIE-PIE1) : L345.Red Bank-Terminal,100.0,high,matched,551086,100.0,high,matched,5234,2021-04-02,True,100.0,high,10002899508_10002421825
EWINDSOR230 KV  EWI-SMI : L230.CEDAR-OYSTERCREEK,EWINDSOR_230 KV_EWI-SMI:L230.Cedar-OysterCreek,EWINDSOR 230KV - SMITHBUR 230KV (EWINDSOR 230 KV EWI-SMI) : L230.Cedar-OysterCreek,100.0,high,matched,553853,100.0,high,matched,2476,2024-09-03,True,100.0,high,10018246996_10002383510
SMITHJCT115 KV  SMI-YOR : 230/115.YORKANA.T3,SMITHJCT_115 KV_SMI-YOR:230/115.Yorkana.T3,SMITHJCT 115KV - YORK INC 115KV (SMITHJCT 115 KV SMI-YOR) : 230/115.Yorkana.T3,100.0,high,matched,535219,100.0,high,matched,2055,2025-02-13,True,100.0,high,10016022406_10016021984
ALLENIM 138 KV  ALL-LOG : L765.DUMONT-SORENSON,ALLENIM_138 KV_ALL-LOG:L765.Dumont-Sorenson,ALLENIM 138KV - LOGTOWN 138KV (ALLENIM 138 KV ALL-LOG) : L765.Dumont-Sorenson,100.0,high,matched,550605,100.0,high,matched,5995,2020-04-30,True,100.0,high,10016240939_10004262298
CHERITON_69KVCHE-EAST_1_LN : ACTUAL,CHERITON_69 KV_CHE-EAST:ACTUAL,EAST : BASE,100.0,high,matched,520999,100.0,high,matched,630,2026-02-08,False,100.0,high,10019163502_10000680485
TANNERSC-DEARBORN1 TIE A 345 KV : ACTUAL,TANNERSC_345 KV_5-P:ACTUAL,TANNERSC 345KV - DEARBORN 345KV (TANNERSC 345 KV TAN-DEA1) : BASE,92.35,high,matched,519738,91.88,high,matched,5508,2020-11-09,True,91.88,high,10002900124_10000680485
PLUM    138 KV  PLU-UNI : L500.KEYSTONE-SOUTHBEND.5001(513),PLUM_138 KV_PLU-UNI:L500.Keystone-SouthBend.5001(513),PLUM 138KV - UNIVERSA 138KV (PLUM 138 KV PLU-UNI) : L500.Keystone-SouthBend.5001(513),100.0,high,matched,554239,100.0,high,matched,1655,2025-06-17,True,100.0,high,10018558027_10002685396
BEAV DUQ138 KV  BEA-CRE8 : 345/138.CRESCENT.T1,BEAV DUQ_138 KV_BEA-CRE8:345/138.Crescent.T1,BEAV DUQ 138KV - CRES DUQ 138KV (BEAV DUQ 138 KV BEA-CRE8) : 345/138.Crescent.T1,100.0,high,matched,550650,100.0,high,matched,5887,2020-06-01,True,100.0,high,10016430043_10016430044
REMNTNCT230 KV  TXG1 : ACTUAL,REMNTNCT_230 KV_TXG1:ACTUAL,REMNTNCT 230KV - REMNTNCT 18KV (REMNTNCT 230 KV TXG1) : BASE,100.0,high,matched,514119,100.0,high,matched,1400,2025-08-19,True,100.0,high,10018824175_10000680485
EASTGATE 138 KV EASTGATE-LUXOR KF-LU : L500.CABOT-CRANBERRY,EASTGATE_138 KV_EAS-LUX:L500.Cabot-Cranberry,LUXOR 138KV - EASTGATE 138KV (EASTGATE 138 KV EAS-LUX) : L500.Cabot-Cranberry,87.0,medium,matched,550924,93.04,high,matched,5458,2020-12-05,True,87.0,medium,10000566882_10002235948
TRMBL_LG345 KV  TRI-CLI1 : ACTUAL,TRMBL_LG_345 KV_TRI-CLI1:ACTUAL,CLIFTYCR 345KV - TRMBL_LG 345KV (TRMBL_LG 345 KV TRI-CLI1) : BASE,100.0,high,matched,520862,100.0,high,matched,3543,2023-07-01,True,100.0,high,10017146298_10000680485
MACKEYS 230 KV  GSU : ACTUAL,MACKEYS_230 KV_GSU:ACTUAL,MACKEYS 34.5KV - MACKEYS 230KV (MACKEYS 230 KV GSU) : BASE,100.0,high,matched,520934,100.0,high,matched,2863,2024-04-19,True,100.0,high,10017424183_10000680485
WEST CONTINGENCY 55 : L500.MTSTORM-MEADOWBROOK.5529,WEST Actual:500/35.MtStorm.RSS6+U1-3 (RSS2.OOS Sctnlz F),WEST contingency 55 : L500.MtStorm-Meadowbrook.5529,63.05,review,review,5109323,100.0,high,matched,1799,2025-05-06,True,63.05,review,10018702220_10016744189
AHOSKIE -TUNIS    136B      A  115 KV : L115.PECAN-CAROLINA.1010,AHOSKIE_115 KV_136B:L115.Pecan-Carolina.1010,TUNIS 115KV - AHOSKIE 115KV (AHOSKIE 115 KV 136B) : L115.Pecan-Carolina.1010,100.0,high,matched,535178,100.0,high,matched,3681,2023-05-12,True,100.0,high,10016469112_10016017579
EDGEWOOD 115 KV EDGEWOOD-SHELOCTA LSH 1036 : L345.ERIESOUTH-ERIEWEST.3001,EDGEWOOD_115 KV_EDG-SHE:L345.ErieSouth-ErieWest.3001,SHELOCTA 115KV - EDGEWOOD 115KV (EDGEWOOD 115 KV EDG-SHE) : L345.ErieSouth-ErieWest.3001,86.32,medium,matched,550927,91.0,high,matched,5448,2020-12-11,True,86.32,medium,10000566056_10002235742
HUNTERST115 KV  HUN-LNJ : ACTUAL,HUNTERST_115 KV_HUN-RILE:ACTUAL,HUNTERST115 KV  HUN-LNJ : BASE,93.81,high,matched,520979,100.0,high,matched,4602,2022-04-09,True,93.81,high,10003796187_10000680485
